Student_ID,Semster_Name,Paper 1,Paper 2,Paper 3,Paper 4,Paper 5,Paper 6,Paper 7,percentage,sum,Department_ID,Department_Name
SID20145386,Sem_2,87.0,46.0,44.0,48.0,96.0,96.0,55.0,67.42857143,472,IDEPT8598,ME 
SID20133628,Sem_1,43.0,54.0,98.0,63.0,76.0,44.0,94.0,67.42857143,472,IDEPT2601,ME 
SID20184111,Sem_1,87.0,94.0,42.0,40.0,79.0,71.0,59.0,67.42857143,472,IDEPT3868,ME 
SID20142568,Sem_2,71.0,97.0,76.0,63.0,47.0,55.0,63.0,67.42857143,472,IDEPT3868,ME 
SID20151732,Sem_2,43.0,92.0,41.0,71.0,69.0,88.0,,67.33333333,404,IDEPT8473,ME 
SID20138788,Sem_2,85.0,70.0,90.0,51.0,76.0,42.0,57.0,67.28571429,471,IDEPT8473,ME 
SID20139174,Sem_2,70.0,48.0,62.0,54.0,100.0,55.0,82.0,67.28571429,471,IDEPT8473,ME 
SID20139174,Sem_2,70.0,48.0,62.0,54.0,100.0,55.0,82.0,67.28571429,471,IDEPT8473,ME 
SID20156417,Sem_2,59.0,51.0,83.0,69.0,92.0,66.0,51.0,67.28571429,471,IDEPT8473,ME 
SID20131526,Sem_1,64.0,71.0,55.0,52.0,42.0,93.0,94.0,67.28571429,471,IDEPT3868,ME 
SID20151294,Sem_2,63.0,53.0,82.0,56.0,61.0,67.0,89.0,67.28571429,471,IDEPT3868,ME 
SID20157686,Sem_1,67.0,63.0,61.0,85.0,,47.0,80.0,67.16666667,403,IDEPT8598,ME 
SID20157686,Sem_1,67.0,63.0,61.0,85.0,,47.0,80.0,67.16666667,403,IDEPT8598,ME 
SID20156776,Sem_1,46.0,100.0,93.0,40.0,43.0,54.0,94.0,67.14285714,470,IDEPT2601,ME 
SID20162337,Sem_2,42.0,76.0,83.0,83.0,57.0,88.0,41.0,67.14285714,470,IDEPT3868,ME 
SID20165746,Sem_1,81.0,53.0,75.0,40.0,100.0,76.0,45.0,67.14285714,470,IDEPT8598,ME 
SID20166593,Sem_1,96.0,48.0,47.0,55.0,84.0,99.0,41.0,67.14285714,470,IDEPT3868,ME 
SID20167763,Sem_2,83.0,51.0,51.0,60.0,95.0,86.0,44.0,67.14285714,470,IDEPT3868,ME 
SID20177726,Sem_2,85.0,82.0,49.0,74.0,44.0,47.0,89.0,67.14285714,470,IDEPT8473,ME 
SID20132710,Sem_2,68.0,51.0,50.0,97.0,78.0,67.0,59.0,67.14285714,470,IDEPT8473,ME 
SID20133050,Sem_1,50.0,91.0,40.0,,64.0,78.0,79.0,67.0,402,IDEPT8598,ME 
SID20161781,Sem_2,84.0,49.0,79.0,69.0,77.0,70.0,41.0,67.0,469,IDEPT3868,ME 
SID20164248,Sem_2,69.0,52.0,86.0,68.0,85.0,42.0,67.0,67.0,469,IDEPT8598,ME 
SID20164248,Sem_2,69.0,52.0,86.0,68.0,85.0,42.0,67.0,67.0,469,IDEPT8598,ME 
SID20185993,Sem_1,45.0,65.0,54.0,92.0,94.0,68.0,51.0,67.0,469,IDEPT8473,ME 
SID20149131,Sem_2,42.0,97.0,68.0,49.0,52.0,89.0,72.0,67.0,469,IDEPT3868,ME 
SID20139616,Sem_2,92.0,77.0,43.0,95.0,50.0,61.0,51.0,67.0,469,IDEPT8473,ME 
SID20171468,Sem_1,88.0,42.0,87.0,72.0,73.0,46.0,60.0,66.85714286,468,IDEPT8473,ME 
SID20167570,Sem_1,55.0,90.0,87.0,60.0,88.0,40.0,48.0,66.85714286,468,IDEPT3868,ME 
SID20141494,Sem_2,45.0,83.0,72.0,77.0,40.0,51.0,100.0,66.85714286,468,IDEPT8598,ME 
SID20132013,Sem_1,52.0,79.0,79.0,59.0,57.0,73.0,69.0,66.85714286,468,IDEPT8598,ME 
SID20158543,Sem_1,49.0,64.0,77.0,45.0,78.0,79.0,75.0,66.71428571,467,IDEPT3868,ME 
SID20151966,Sem_2,50.0,64.0,47.0,91.0,84.0,58.0,73.0,66.71428571,467,IDEPT2601,ME 
SID20133520,Sem_2,42.0,53.0,60.0,79.0,42.0,100.0,90.0,66.57142857,466,IDEPT3868,ME 
SID20151386,Sem_2,90.0,71.0,82.0,47.0,56.0,61.0,59.0,66.57142857,466,IDEPT8598,ME 
SID20156211,Sem_1,59.0,86.0,42.0,86.0,70.0,62.0,61.0,66.57142857,466,IDEPT8473,ME 
SID20171757,Sem_1,71.0,57.0,45.0,76.0,91.0,74.0,52.0,66.57142857,466,IDEPT2601,ME 
SID20137002,Sem_2,85.0,60.0,69.0,62.0,65.0,54.0,70.0,66.42857143,465,IDEPT3868,ME 
SID20139880,Sem_1,43.0,89.0,70.0,77.0,55.0,88.0,43.0,66.42857143,465,IDEPT3868,ME 
SID20164248,Sem_1,53.0,60.0,41.0,78.0,84.0,68.0,81.0,66.42857143,465,IDEPT8598,ME 
SID20164248,Sem_1,53.0,60.0,41.0,78.0,84.0,68.0,81.0,66.42857143,465,IDEPT8598,ME 
SID20133084,Sem_2,99.0,41.0,57.0,46.0,88.0,63.0,71.0,66.42857143,465,IDEPT8473,ME 
SID20171571,Sem_2,59.0,42.0,92.0,40.0,85.0,84.0,63.0,66.42857143,465,IDEPT2601,ME 
SID20185816,Sem_1,89.0,52.0,75.0,68.0,47.0,83.0,51.0,66.42857143,465,IDEPT8598,ME 
SID20152950,Sem_1,100.0,45.0,40.0,78.0,70.0,48.0,84.0,66.42857143,465,IDEPT8473,ME 
SID20141655,Sem_1,40.0,59.0,63.0,70.0,84.0,51.0,98.0,66.42857143,465,IDEPT2601,ME 
SID20135512,Sem_2,78.0,79.0,53.0,,51.0,74.0,63.0,66.33333333,398,IDEPT8598,ME 
SID20164268,Sem_2,75.0,24.0,100.0,86.0,42.0,67.0,70.0,66.28571429,464,IDEPT8598,ME 
SID20166038,Sem_1,55.0,67.0,96.0,76.0,26.0,93.0,51.0,66.28571429,464,IDEPT8473,ME 
SID20188046,Sem_2,65.0,61.0,60.0,73.0,99.0,50.0,56.0,66.28571429,464,IDEPT8473,ME 
SID20141591,Sem_1,43.0,83.0,70.0,68.0,75.0,41.0,84.0,66.28571429,464,IDEPT3868,ME 
SID20153877,Sem_2,80.0,50.0,91.0,46.0,82.0,47.0,67.0,66.14285714,463,IDEPT8598,ME 
SID20171878,Sem_2,59.0,90.0,77.0,50.0,65.0,64.0,58.0,66.14285714,463,IDEPT8473,ME 
SID20178888,Sem_1,87.0,47.0,41.0,93.0,55.0,45.0,95.0,66.14285714,463,IDEPT8598,ME 
SID20166772,Sem_1,98.0,68.0,70.0,59.0,51.0,62.0,55.0,66.14285714,463,IDEPT8598,ME 
SID20135661,Sem_1,78.0,86.0,53.0,44.0,50.0,54.0,97.0,66.0,462,IDEPT8598,ME 
SID20178767,Sem_2,42.0,79.0,82.0,48.0,47.0,75.0,89.0,66.0,462,IDEPT2601,ME 
SID20172499,Sem_2,88.0,42.0,52.0,82.0,50.0,79.0,69.0,66.0,462,IDEPT3868,ME 
SID20142478,Sem_2,80.0,46.0,76.0,51.0,74.0,65.0,70.0,66.0,462,IDEPT8598,ME 
SID20171645,Sem_2,83.0,79.0,54.0,44.0,56.0,88.0,58.0,66.0,462,IDEPT2601,ME 
SID20164842,Sem_2,40.0,68.0,97.0,45.0,73.0,50.0,89.0,66.0,462,IDEPT8473,ME 
SID20156409,Sem_2,45.0,73.0,50.0,50.0,58.0,97.0,89.0,66.0,462,IDEPT8598,ME 
SID20187311,Sem_1,54.0,88.0,62.0,90.0,75.0,40.0,52.0,65.85714286,461,IDEPT2601,ME 
SID20141431,Sem_2,92.0,70.0,70.0,92.0,50.0,42.0,45.0,65.85714286,461,IDEPT8598,ME 
SID20187441,Sem_1,51.0,91.0,48.0,68.0,71.0,78.0,54.0,65.85714286,461,IDEPT2601,ME 
SID20131830,Sem_2,42.0,84.0,42.0,75.0,73.0,94.0,51.0,65.85714286,461,IDEPT8473,ME 
SID20132710,Sem_1,100.0,85.0,43.0,82.0,40.0,51.0,60.0,65.85714286,461,IDEPT8473,ME 
SID20152254,Sem_1,,78.0,70.0,63.0,41.0,55.0,88.0,65.83333333,395,IDEPT2601,ME 
SID20178475,Sem_1,97.0,81.0,21.0,74.0,75.0,72.0,40.0,65.71428571,460,IDEPT8598,ME 
SID20149131,Sem_1,45.0,71.0,81.0,79.0,80.0,46.0,58.0,65.71428571,460,IDEPT3868,ME 
SID20162159,Sem_2,51.0,74.0,78.0,96.0,71.0,46.0,44.0,65.71428571,460,IDEPT3868,ME 
SID20161781,Sem_1,61.0,42.0,69.0,80.0,73.0,48.0,87.0,65.71428571,460,IDEPT3868,ME 
SID20145723,Sem_2,53.0,64.0,40.0,78.0,89.0,92.0,44.0,65.71428571,460,IDEPT2601,ME 
SID20145900,Sem_1,,97.0,45.0,40.0,50.0,96.0,66.0,65.66666667,394,IDEPT3868,ME 
SID20143941,Sem_2,97.0,71.0,53.0,87.0,43.0,59.0,49.0,65.57142857,459,IDEPT3868,ME 
SID20173139,Sem_1,57.0,90.0,41.0,49.0,91.0,40.0,91.0,65.57142857,459,IDEPT2601,ME 
SID20161608,Sem_2,89.0,74.0,51.0,93.0,48.0,62.0,42.0,65.57142857,459,IDEPT8473,ME 
SID20134659,Sem_2,45.0,64.0,74.0,64.0,91.0,54.0,66.0,65.42857143,458,IDEPT2601,ME 
SID20168399,Sem_2,46.0,83.0,62.0,54.0,53.0,81.0,79.0,65.42857143,458,IDEPT8598,ME 
SID20141655,Sem_2,49.0,45.0,84.0,84.0,66.0,77.0,53.0,65.42857143,458,IDEPT2601,ME 
SID20184928,Sem_2,43.0,41.0,60.0,64.0,100.0,53.0,97.0,65.42857143,458,IDEPT8473,ME 
SID20166772,Sem_2,94.0,67.0,80.0,48.0,43.0,60.0,66.0,65.42857143,458,IDEPT8598,ME 
SID20143326,Sem_2,97.0,40.0,44.0,58.0,86.0,54.0,79.0,65.42857143,458,IDEPT2601,ME 
SID20167255,Sem_2,56.0,82.0,82.0,82.0,49.0,60.0,46.0,65.28571429,457,IDEPT8598,ME 
SID20139174,Sem_1,72.0,45.0,43.0,68.0,87.0,78.0,64.0,65.28571429,457,IDEPT8473,ME 
SID20139174,Sem_1,72.0,45.0,43.0,68.0,87.0,78.0,64.0,65.28571429,457,IDEPT8473,ME 
SID20171230,Sem_1,40.0,55.0,74.0,80.0,80.0,68.0,60.0,65.28571429,457,IDEPT8598,ME 
SID20148721,Sem_2,98.0,83.0,50.0,80.0,43.0,58.0,45.0,65.28571429,457,IDEPT8473,ME 
SID20166609,Sem_1,67.0,63.0,60.0,60.0,47.0,90.0,70.0,65.28571429,457,IDEPT8598,ME 
SID20182327,Sem_1,81.0,53.0,57.0,62.0,75.0,76.0,53.0,65.28571429,457,IDEPT8473,ME 
SID20183021,Sem_1,65.0,46.0,78.0,88.0,72.0,53.0,54.0,65.14285714,456,IDEPT8473,ME 
SID20137992,Sem_2,53.0,70.0,40.0,42.0,78.0,99.0,73.0,65.0,455,IDEPT8473,ME 
SID20137992,Sem_2,53.0,70.0,40.0,42.0,78.0,99.0,73.0,65.0,455,IDEPT8473,ME 
SID20134424,Sem_1,92.0,81.0,50.0,64.0,42.0,49.0,77.0,65.0,455,IDEPT8598,ME 
SID20136303,Sem_2,48.0,65.0,57.0,60.0,75.0,93.0,57.0,65.0,455,IDEPT3868,ME 
SID20141130,Sem_1,74.0,78.0,44.0,75.0,44.0,67.0,73.0,65.0,455,IDEPT2601,ME 
SID20177089,Sem_1,76.0,97.0,40.0,60.0,59.0,64.0,58.0,64.85714286,454,IDEPT2601,ME 
SID20145903,Sem_1,46.0,67.0,90.0,67.0,40.0,50.0,94.0,64.85714286,454,IDEPT8598,ME 
SID20149060,Sem_2,64.0,53.0,82.0,82.0,,54.0,54.0,64.83333333,389,IDEPT8473,ME 
SID20145386,Sem_1,69.0,69.0,75.0,,78.0,44.0,54.0,64.83333333,389,IDEPT8598,ME 
SID20174041,Sem_1,64.0,,78.0,46.0,99.0,47.0,55.0,64.83333333,389,IDEPT8473,ME 
SID20133308,Sem_1,73.0,72.0,45.0,89.0,55.0,41.0,78.0,64.71428571,453,IDEPT8473,ME 
SID20181849,Sem_2,68.0,56.0,73.0,62.0,91.0,42.0,61.0,64.71428571,453,IDEPT3868,ME 
SID20155719,Sem_2,71.0,63.0,49.0,54.0,79.0,69.0,68.0,64.71428571,453,IDEPT8473,ME 
SID20188678,Sem_1,74.0,55.0,66.0,50.0,87.0,80.0,40.0,64.57142857,452,IDEPT8473,ME 
SID20174041,Sem_2,43.0,51.0,71.0,81.0,54.0,65.0,87.0,64.57142857,452,IDEPT8473,ME 
SID20174420,Sem_1,55.0,52.0,89.0,57.0,43.0,91.0,,64.5,387,IDEPT2601,ME 
SID20141546,Sem_1,52.0,51.0,71.0,52.0,83.0,,78.0,64.5,387,IDEPT8473,ME 
SID20134240,Sem_2,82.0,84.0,47.0,91.0,61.0,40.0,46.0,64.42857143,451,IDEPT8598,ME 
SID20189404,Sem_1,78.0,45.0,64.0,95.0,66.0,53.0,50.0,64.42857143,451,IDEPT2601,ME 
SID20131446,Sem_2,75.0,84.0,53.0,62.0,50.0,66.0,61.0,64.42857143,451,IDEPT2601,ME 
SID20166609,Sem_2,47.0,41.0,51.0,85.0,97.0,78.0,52.0,64.42857143,451,IDEPT8598,ME 
SID20142297,Sem_1,58.0,81.0,68.0,20.0,74.0,77.0,73.0,64.42857143,451,IDEPT3868,ME 
SID20158562,Sem_1,46.0,72.0,92.0,52.0,,61.0,63.0,64.33333333,386,IDEPT3868,ME 
SID20134273,Sem_2,57.0,40.0,51.0,54.0,85.0,72.0,91.0,64.28571429,450,IDEPT8473,ME 
SID20183160,Sem_2,52.0,91.0,72.0,44.0,59.0,44.0,88.0,64.28571429,450,IDEPT8473,ME 
SID20134273,Sem_2,57.0,40.0,51.0,54.0,85.0,72.0,91.0,64.28571429,450,IDEPT8473,ME 
SID20189040,Sem_2,59.0,50.0,59.0,42.0,98.0,55.0,87.0,64.28571429,450,IDEPT8473,ME 
SID20188653,Sem_2,40.0,64.0,96.0,52.0,21.0,88.0,88.0,64.14285714,449,IDEPT8473,ME 
SID20154310,Sem_2,56.0,64.0,41.0,61.0,92.0,85.0,49.0,64.0,448,IDEPT8598,ME 
SID20142478,Sem_1,46.0,98.0,61.0,78.0,57.0,42.0,66.0,64.0,448,IDEPT8598,ME 
SID20145894,Sem_2,71.0,50.0,59.0,97.0,47.0,61.0,63.0,64.0,448,IDEPT8598,ME 
SID20173333,Sem_2,86.0,53.0,68.0,41.0,87.0,52.0,61.0,64.0,448,IDEPT8473,ME 
SID20143326,Sem_1,58.0,75.0,43.0,98.0,49.0,40.0,85.0,64.0,448,IDEPT2601,ME 
SID20134889,Sem_1,66.0,71.0,50.0,79.0,61.0,44.0,77.0,64.0,448,IDEPT2601,ME 
SID20169927,Sem_2,66.0,98.0,66.0,45.0,65.0,67.0,40.0,63.85714286,447,IDEPT8598,ME 
SID20186331,Sem_1,86.0,68.0,77.0,85.0,24.0,57.0,50.0,63.85714286,447,IDEPT2601,ME 
SID20151704,Sem_2,59.0,42.0,82.0,62.0,41.0,79.0,81.0,63.71428571,446,IDEPT8473,ME 
SID20131764,Sem_1,47.0,98.0,79.0,42.0,44.0,68.0,68.0,63.71428571,446,IDEPT8473,ME 
SID20155305,Sem_1,91.0,41.0,67.0,67.0,40.0,61.0,78.0,63.57142857,445,IDEPT8598,ME 
SID20189877,Sem_2,50.0,88.0,80.0,73.0,62.0,22.0,70.0,63.57142857,445,IDEPT8598,ME 
SID20133807,Sem_2,44.0,73.0,82.0,49.0,76.0,57.0,64.0,63.57142857,445,IDEPT8598,ME 
SID20189404,Sem_2,54.0,75.0,95.0,74.0,41.0,40.0,66.0,63.57142857,445,IDEPT2601,ME 
SID20173543,Sem_1,,60.0,62.0,43.0,62.0,69.0,85.0,63.5,381,IDEPT8598,ME 
SID20173543,Sem_1,,60.0,62.0,43.0,62.0,69.0,85.0,63.5,381,IDEPT8598,ME 
SID20148721,Sem_1,71.0,68.0,63.0,86.0,25.0,67.0,64.0,63.42857143,444,IDEPT8473,ME 
SID20152930,Sem_2,58.0,68.0,40.0,85.0,55.0,81.0,57.0,63.42857143,444,IDEPT3868,ME 
SID20174621,Sem_2,75.0,61.0,,50.0,63.0,64.0,67.0,63.33333333,380,IDEPT2601,ME 
SID20145652,Sem_2,43.0,73.0,54.0,44.0,81.0,86.0,62.0,63.28571429,443,IDEPT3868,ME 
SID20171645,Sem_1,64.0,49.0,71.0,43.0,61.0,88.0,67.0,63.28571429,443,IDEPT2601,ME 
SID20168399,Sem_1,79.0,74.0,48.0,96.0,49.0,49.0,48.0,63.28571429,443,IDEPT8598,ME 
SID20134659,Sem_1,63.0,48.0,84.0,23.0,98.0,83.0,44.0,63.28571429,443,IDEPT2601,ME 
SID20184276,Sem_2,63.0,40.0,59.0,52.0,82.0,56.0,91.0,63.28571429,443,IDEPT2601,ME 
SID20171757,Sem_2,46.0,48.0,71.0,89.0,73.0,58.0,57.0,63.14285714,442,IDEPT2601,ME 
SID20146644,Sem_1,84.0,40.0,73.0,56.0,43.0,100.0,46.0,63.14285714,442,IDEPT2601,ME 
SID20163480,Sem_2,55.0,75.0,50.0,72.0,44.0,47.0,99.0,63.14285714,442,IDEPT8598,ME 
SID20147483,Sem_2,42.0,100.0,69.0,80.0,48.0,42.0,61.0,63.14285714,442,IDEPT8598,ME 
SID20155894,Sem_2,68.0,77.0,42.0,61.0,58.0,76.0,60.0,63.14285714,442,IDEPT2601,ME 
SID20136447,Sem_2,73.0,55.0,61.0,49.0,64.0,68.0,71.0,63.0,441,IDEPT8598,ME 
SID20153592,Sem_2,45.0,51.0,59.0,64.0,67.0,69.0,86.0,63.0,441,IDEPT3868,ME 
SID20185345,Sem_2,53.0,62.0,64.0,73.0,60.0,78.0,51.0,63.0,441,IDEPT2601,ME 
SID20187311,Sem_2,85.0,79.0,80.0,47.0,45.0,58.0,47.0,63.0,441,IDEPT2601,ME 
SID20171230,Sem_2,45.0,62.0,96.0,58.0,62.0,43.0,74.0,62.85714286,440,IDEPT8598,ME 
SID20134757,Sem_2,40.0,79.0,87.0,48.0,43.0,51.0,92.0,62.85714286,440,IDEPT2601,ME 
SID20189877,Sem_1,50.0,82.0,49.0,41.0,66.0,90.0,62.0,62.85714286,440,IDEPT8598,ME 
SID20172073,Sem_1,62.0,83.0,41.0,58.0,48.0,66.0,82.0,62.85714286,440,IDEPT2601,ME 
SID20174621,Sem_1,61.0,52.0,98.0,60.0,71.0,44.0,53.0,62.71428571,439,IDEPT2601,ME 
SID20162362,Sem_2,45.0,44.0,60.0,84.0,87.0,64.0,55.0,62.71428571,439,IDEPT8473,ME 
SID20165619,Sem_2,57.0,83.0,52.0,54.0,63.0,87.0,43.0,62.71428571,439,IDEPT8598,ME 
SID20135890,Sem_2,42.0,,75.0,72.0,99.0,47.0,41.0,62.66666667,376,IDEPT8473,ME 
SID20185993,Sem_2,68.0,54.0,43.0,59.0,82.0,70.0,,62.66666667,376,IDEPT8473,ME 
SID20167514,Sem_2,57.0,53.0,71.0,62.0,61.0,71.0,,62.5,375,IDEPT3868,ME 
SID20131764,Sem_2,43.0,74.0,56.0,58.0,100.0,58.0,48.0,62.42857143,437,IDEPT8473,ME 
SID20156025,Sem_1,54.0,23.0,65.0,44.0,90.0,88.0,73.0,62.42857143,437,IDEPT8473,ME 
SID20131220,Sem_1,98.0,41.0,44.0,47.0,71.0,65.0,70.0,62.28571429,436,IDEPT2601,ME 
SID20177726,Sem_1,80.0,64.0,68.0,52.0,77.0,50.0,45.0,62.28571429,436,IDEPT8473,ME 
SID20184446,Sem_1,81.0,19.0,72.0,43.0,70.0,59.0,92.0,62.28571429,436,IDEPT8473,ME 
SID20167573,Sem_2,62.0,50.0,64.0,74.0,50.0,95.0,41.0,62.28571429,436,IDEPT2601,ME 
SID20132422,Sem_1,49.0,51.0,62.0,87.0,50.0,97.0,40.0,62.28571429,436,IDEPT8473,ME 
SID20143458,Sem_2,19.0,89.0,43.0,55.0,84.0,91.0,54.0,62.14285714,435,IDEPT8598,ME 
SID20143458,Sem_2,19.0,89.0,43.0,55.0,84.0,91.0,54.0,62.14285714,435,IDEPT8598,ME 
SID20135919,Sem_1,87.0,96.0,40.0,51.0,60.0,51.0,50.0,62.14285714,435,IDEPT8473,ME 
SID20135919,Sem_1,87.0,96.0,40.0,51.0,60.0,51.0,50.0,62.14285714,435,IDEPT8473,ME 
SID20171723,Sem_1,82.0,51.0,52.0,67.0,63.0,40.0,80.0,62.14285714,435,IDEPT8598,ME 
SID20152964,Sem_2,84.0,94.0,41.0,61.0,65.0,44.0,45.0,62.0,434,IDEPT2601,ME 
SID20169262,Sem_1,70.0,49.0,56.0,47.0,85.0,86.0,41.0,62.0,434,IDEPT2601,ME 
SID20147483,Sem_1,70.0,70.0,50.0,47.0,74.0,26.0,97.0,62.0,434,IDEPT8598,ME 
SID20134974,Sem_1,78.0,60.0,55.0,82.0,50.0,40.0,69.0,62.0,434,IDEPT3868,ME 
SID20159647,Sem_1,53.0,,69.0,89.0,53.0,45.0,63.0,62.0,372,IDEPT3868,ME 
SID20182955,Sem_2,58.0,59.0,57.0,82.0,40.0,73.0,64.0,61.85714286,433,IDEPT8473,ME 
SID20164501,Sem_1,48.0,65.0,71.0,43.0,83.0,71.0,52.0,61.85714286,433,IDEPT8473,ME 
SID20157316,Sem_2,100.0,77.0,55.0,42.0,42.0,63.0,54.0,61.85714286,433,IDEPT8598,ME 
SID20135456,Sem_2,42.0,91.0,52.0,78.0,56.0,60.0,53.0,61.71428571,432,IDEPT2601,ME 
SID20167175,Sem_2,90.0,66.0,49.0,,43.0,54.0,68.0,61.66666667,370,IDEPT2601,ME 
SID20167422,Sem_2,91.0,46.0,42.0,99.0,40.0,62.0,51.0,61.57142857,431,IDEPT2601,ME 
SID20179594,Sem_2,74.0,92.0,50.0,70.0,61.0,42.0,42.0,61.57142857,431,IDEPT3868,ME 
SID20135307,Sem_2,75.0,47.0,62.0,51.0,79.0,68.0,49.0,61.57142857,431,IDEPT3868,ME 
SID20158870,Sem_1,88.0,61.0,,43.0,75.0,50.0,52.0,61.5,369,IDEPT8473,ME 
SID20165866,Sem_1,56.0,47.0,72.0,97.0,64.0,42.0,52.0,61.42857143,430,IDEPT8473,ME 
SID20156823,Sem_2,92.0,55.0,42.0,76.0,52.0,58.0,54.0,61.28571429,429,IDEPT8598,ME 
SID20132422,Sem_2,45.0,71.0,95.0,51.0,66.0,54.0,47.0,61.28571429,429,IDEPT8473,ME 
SID20138981,Sem_1,67.0,93.0,44.0,89.0,46.0,46.0,44.0,61.28571429,429,IDEPT2601,ME 
SID20166498,Sem_2,55.0,45.0,82.0,83.0,68.0,41.0,55.0,61.28571429,429,IDEPT8473,ME 
SID20183147,Sem_1,41.0,69.0,76.0,63.0,81.0,44.0,54.0,61.14285714,428,IDEPT3868,ME 
SID20133520,Sem_1,53.0,49.0,42.0,96.0,76.0,70.0,42.0,61.14285714,428,IDEPT3868,ME 
SID20157300,Sem_2,41.0,49.0,44.0,29.0,96.0,79.0,90.0,61.14285714,428,IDEPT3868,ME 
SID20148841,Sem_2,58.0,49.0,68.0,41.0,73.0,80.0,59.0,61.14285714,428,IDEPT3868,ME 
SID20139880,Sem_2,56.0,93.0,48.0,65.0,24.0,53.0,88.0,61.0,427,IDEPT3868,ME 
SID20176528,Sem_2,93.0,41.0,81.0,54.0,56.0,54.0,48.0,61.0,427,IDEPT8473,ME 
SID20133050,Sem_2,57.0,40.0,65.0,99.0,42.0,59.0,65.0,61.0,427,IDEPT8598,ME 
SID20133955,Sem_1,52.0,54.0,71.0,81.0,87.0,59.0,23.0,61.0,427,IDEPT8473,ME 
SID20176866,Sem_2,72.0,53.0,67.0,53.0,65.0,48.0,69.0,61.0,427,IDEPT8598,ME 
SID20143875,Sem_1,49.0,77.0,42.0,70.0,41.0,51.0,97.0,61.0,427,IDEPT3868,ME 
SID20138292,Sem_1,81.0,71.0,27.0,46.0,59.0,84.0,58.0,60.85714286,426,IDEPT3868,ME 
SID20165853,Sem_1,59.0,52.0,69.0,87.0,56.0,44.0,58.0,60.71428571,425,IDEPT8598,ME 
SID20165853,Sem_1,59.0,52.0,69.0,87.0,56.0,44.0,58.0,60.71428571,425,IDEPT8598,ME 
SID20176148,Sem_1,52.0,66.0,60.0,74.0,55.0,55.0,62.0,60.57142857,424,IDEPT8598,ME 
SID20135122,Sem_1,27.0,75.0,98.0,77.0,40.0,48.0,59.0,60.57142857,424,IDEPT2601,ME 
SID20151704,Sem_1,58.0,47.0,60.0,81.0,67.0,43.0,68.0,60.57142857,424,IDEPT8473,ME 
SID20137574,Sem_1,78.0,63.0,81.0,20.0,79.0,56.0,46.0,60.42857143,423,IDEPT8473,ME 
SID20165263,Sem_1,78.0,84.0,45.0,51.0,47.0,72.0,46.0,60.42857143,423,IDEPT8473,ME 
SID20172486,Sem_2,45.0,53.0,44.0,48.0,95.0,47.0,91.0,60.42857143,423,IDEPT3868,ME 
SID20151739,Sem_2,78.0,43.0,42.0,40.0,66.0,98.0,56.0,60.42857143,423,IDEPT2601,ME 
SID20147520,Sem_2,49.0,59.0,92.0,55.0,78.0,44.0,45.0,60.28571429,422,IDEPT8598,ME 
SID20158870,Sem_2,40.0,50.0,74.0,44.0,63.0,100.0,51.0,60.28571429,422,IDEPT8473,ME 
SID20136023,Sem_2,68.0,44.0,41.0,87.0,54.0,61.0,67.0,60.28571429,422,IDEPT8473,ME 
SID20151122,Sem_1,70.0,43.0,76.0,,51.0,40.0,81.0,60.16666667,361,IDEPT2601,ME 
SID20172073,Sem_2,70.0,43.0,48.0,90.0,64.0,59.0,46.0,60.0,420,IDEPT2601,ME 
SID20134974,Sem_2,45.0,57.0,88.0,89.0,50.0,66.0,25.0,60.0,420,IDEPT3868,ME 
SID20156733,Sem_2,55.0,56.0,85.0,90.0,73.0,19.0,41.0,59.85714286,419,IDEPT8473,ME 
SID20132217,Sem_1,52.0,47.0,58.0,69.0,40.0,72.0,81.0,59.85714286,419,IDEPT8473,ME 
SID20157903,Sem_2,43.0,40.0,48.0,47.0,48.0,97.0,96.0,59.85714286,419,IDEPT8473,ME 
SID20158457,Sem_2,49.0,52.0,51.0,72.0,94.0,41.0,,59.83333333,359,IDEPT8473,ME 
SID20188686,Sem_2,53.0,58.0,82.0,42.0,50.0,84.0,49.0,59.71428571,418,IDEPT3868,ME 
SID20155054,Sem_2,69.0,52.0,40.0,55.0,60.0,49.0,93.0,59.71428571,418,IDEPT8598,ME 
SID20158126,Sem_1,56.0,85.0,56.0,45.0,56.0,60.0,,59.66666667,358,IDEPT3868,ME 
SID20181171,Sem_2,71.0,46.0,41.0,56.0,87.0,43.0,73.0,59.57142857,417,IDEPT8473,ME 
SID20156089,Sem_2,88.0,42.0,44.0,51.0,42.0,76.0,74.0,59.57142857,417,IDEPT2601,ME 
SID20158562,Sem_2,46.0,46.0,69.0,54.0,66.0,81.0,55.0,59.57142857,417,IDEPT3868,ME 
SID20145894,Sem_1,55.0,40.0,99.0,43.0,,74.0,46.0,59.5,357,IDEPT8598,ME 
SID20141591,Sem_2,67.0,40.0,52.0,60.0,62.0,83.0,52.0,59.42857143,416,IDEPT3868,ME 
SID20148072,Sem_2,81.0,64.0,72.0,51.0,51.0,43.0,54.0,59.42857143,416,IDEPT8598,ME 
SID20174766,Sem_2,54.0,84.0,45.0,67.0,48.0,,57.0,59.16666667,355,IDEPT3868,ME 
SID20171381,Sem_2,54.0,59.0,71.0,41.0,58.0,85.0,46.0,59.14285714,414,IDEPT2601,ME 
SID20146783,Sem_1,53.0,42.0,57.0,52.0,74.0,40.0,96.0,59.14285714,414,IDEPT8598,ME 
